state,county,candidate,votes_2016,votes_2020
washington,pacific,other,987,317
washington,pacific,the dem,4615,6794
washington,pacific,trump,5343,6953
washington,pend oreille,other,709,232
washington,pend oreille,the dem,1934,2593
washington,pend oreille,trump,4373,5728
washington,pierce,other,40650,16845
washington,pierce,the dem,172523,249506
washington,pierce,trump,146810,197730
washington,san juan,other,1274,415
washington,san juan,the dem,7172,9725
washington,san juan,trump,2688,3057
washington,skagit,other,6592,2409
washington,skagit,the dem,26339,38252
washington,skagit,trump,24492,32762
washington,skamania,other,669,235
washington,skamania,the dem,2232,3192
washington,skamania,trump,2928,3885
washington,snohomish,other,41251,15640
washington,snohomish,the dem,185225,256728
washington,snohomish,trump,128247,166428
washington,spokane,other,28848,11089
washington,spokane,the dem,93767,135765
washington,spokane,trump,113435,148576
washington,stevens,other,2467,783
washington,stevens,the dem,5767,7839
washington,stevens,trump,15161,19808
washington,thurston,other,16769,6249
washington,thurston,the dem,68793,96608
washington,thurston,trump,48608,65277
washington,wahkiakum,other,253,75
washington,wahkiakum,the dem,832,1165
washington,wahkiakum,trump,1344,1741
washington,walla walla,other,2877,1171
washington,walla walla,the dem,9656,13690
washington,walla walla,trump,13618,16400
washington,whatcom,other,12400,4471
washington,whatcom,the dem,60340,83660
washington,whatcom,trump,40599,50489
washington,whitman,other,2473,875
washington,whitman,the dem,8140,11184
washington,whitman,trump,7327,9067
washington,yakima,other,6713,2459
washington,yakima,the dem,31289,43179
washington,yakima,trump,41719,50555
west virginia,barbour,other,305,104
west virginia,barbour,the dem,1222,1457
west virginia,barbour,trump,4527,5116
west virginia,berkeley,other,2285,1070
west virginia,berkeley,the dem,12321,17186
west virginia,berkeley,trump,28244,33279
west virginia,boone,other,389,155
west virginia,boone,the dem,1790,2041
west virginia,boone,trump,6504,6816
west virginia,braxton,other,232,87
west virginia,braxton,the dem,1321,1457
west virginia,braxton,trump,3537,4120
west virginia,brooke,other,420,164
west virginia,brooke,the dem,2568,2947
west virginia,brooke,trump,6625,7545
west virginia,cabell,other,1788,645
west virginia,cabell,the dem,11447,14994
west virginia,cabell,trump,19850,21721
west virginia,calhoun,other,126,39
west virginia,calhoun,the dem,456,568
west virginia,calhoun,trump,2035,2364
west virginia,clay,other,104,45
west virginia,clay,the dem,568,641
west virginia,clay,trump,2300,2679
west virginia,doddridge,other,120,47
west virginia,doddridge,the dem,362,435
west virginia,doddridge,trump,2358,2619
west virginia,fayette,other,690,219
west virginia,fayette,the dem,4290,5063
west virginia,fayette,trump,10357,11580
west virginia,gilmer,other,102,51
west virginia,gilmer,the dem,545,599
west virginia,gilmer,trump,1896,2012
west virginia,grant,other,98,31
west virginia,grant,the dem,512,607
west virginia,grant,trump,4346,4871
west virginia,greenbrier,other,745,270
west virginia,greenbrier,the dem,3765,4655
west virginia,greenbrier,trump,9556,10925
west virginia,hampshire,other,336,114
west virginia,hampshire,the dem,1580,1939
west virginia,hampshire,trump,6692,8033
west virginia,hancock,other,531,204
west virginia,hancock,the dem,3262,3790
west virginia,hancock,trump,8909,9806
west virginia,hardy,other,214,91
west virginia,hardy,the dem,1155,1381
west virginia,hardy,trump,4274,4859
west virginia,harrison,other,1516,567
west virginia,harrison,the dem,7694,9215
west virginia,harrison,trump,18750,20683
west virginia,jackson,other,504,208
west virginia,jackson,the dem,2663,3207
west virginia,jackson,trump,9020,10093
west virginia,jefferson,other,1425,543
west virginia,jefferson,the dem,9518,12127
west virginia,jefferson,trump,13204,15033
west virginia,kanawha,other,3577,1502
west virginia,kanawha,the dem,28263,34344
west virginia,kanawha,trump,43850,46398
west virginia,lewis,other,307,137
west virginia,lewis,the dem,1347,1538
west virginia,lewis,trump,5274,5782
west virginia,lincoln,other,300,107
west virginia,lincoln,the dem,1459,1711
west virginia,lincoln,trump,5307,6012
west virginia,logan,other,370,159
west virginia,logan,the dem,2092,2333
west virginia,logan,trump,9897,10534
west virginia,marion,other,1396,593
west virginia,marion,the dem,6955,8901
west virginia,marion,trump,14648,16300
west virginia,marshall,other,632,190
west virginia,marshall,the dem,2918,3455
west virginia,marshall,trump,9666,10435
west virginia,mason,other,451,186
west virginia,mason,the dem,2081,2526
west virginia,mason,trump,7654,8491
west virginia,mcdowell,other,136,46
west virginia,mcdowell,the dem,1438,1333
west virginia,mcdowell,trump,4629,5148
west virginia,mercer,other,874,341
west virginia,mercer,the dem,4704,5556
west virginia,mercer,trump,17404,19237
west virginia,mineral,other,444,172
west virginia,mineral,the dem,2050,2660
west virginia,mineral,trump,9070,10040
west virginia,mingo,other,229,81
west virginia,mingo,the dem,1370,1397
west virginia,mingo,trump,7911,8544
west virginia,monongalia,other,2917,987
west virginia,monongalia,the dem,14699,20282
west virginia,monongalia,trump,18432,20803
west virginia,monroe,other,251,77
west virginia,monroe,the dem,1111,1345
west virginia,monroe,trump,4443,5068
west virginia,morgan,other,349,160
west virginia,morgan,the dem,1573,1998
west virginia,morgan,trump,5732,6537
west virginia,nicholas,other,400,125
west virginia,nicholas,the dem,1840,2226
west virginia,nicholas,trump,7251,8279
west virginia,ohio,other,1306,321
west virginia,ohio,the dem,5493,7223
west virginia,ohio,trump,11139,12354
west virginia,pendleton,other,98,57
west virginia,pendleton,the dem,729,820
west virginia,pendleton,trump,2398,2782
west virginia,pleasants,other,171,50
west virginia,pleasants,the dem,621,699
west virginia,pleasants,trump,2358,2742
west virginia,pocahontas,other,222,66
west virginia,pocahontas,the dem,928,1047
west virginia,pocahontas,trump,2496,2895
west virginia,preston,other,651,219
west virginia,preston,the dem,2470,3163
west virginia,preston,trump,9538,11190
west virginia,putnam,other,1221,589
west virginia,putnam,the dem,5884,7878
west virginia,putnam,trump,17788,20034
west virginia,raleigh,other,1127,451
west virginia,raleigh,the dem,6443,7982
west virginia,raleigh,trump,22048,24673
west virginia,randolph,other,512,165
west virginia,randolph,the dem,2735,3362
west virginia,randolph,trump,7629,8673
west virginia,ritchie,other,174,48
west virginia,ritchie,the dem,496,586
west virginia,ritchie,trump,3405,3649
west virginia,roane,other,244,95
west virginia,roane,the dem,1222,1455
west virginia,roane,trump,3781,4213
west virginia,summers,other,217,63
west virginia,summers,the dem,1190,1448
west virginia,summers,trump,3455,4074
west virginia,taylor,other,314,110
west virginia,taylor,the dem,1491,1796
west virginia,taylor,trump,4733,5477
west virginia,tucker,other,159,65
west virginia,tucker,the dem,751,938
west virginia,tucker,trump,2565,2841
west virginia,tyler,other,151,65
west virginia,tyler,the dem,507,631
west virginia,tyler,trump,2996,3226
west virginia,upshur,other,447,194
west virginia,upshur,the dem,1766,2256
west virginia,upshur,trump,7005,7771
west virginia,wayne,other,673,274
west virginia,wayne,the dem,3357,4088
west virginia,wayne,trump,11152,12585
west virginia,webster,other,120,33
west virginia,webster,the dem,556,610
west virginia,webster,trump,2302,2759
west virginia,wetzel,other,387,135
west virginia,wetzel,the dem,1359,1539
west virginia,wetzel,trump,4519,4993
west virginia,wirt,other,125,53
west virginia,wirt,the dem,386,466
west virginia,wirt,trump,1911,2134
west virginia,wood,other,1781,634
west virginia,wood,the dem,8400,10926
west virginia,wood,trump,25434,27202
west virginia,wyoming,other,222,82
west virginia,wyoming,the dem,1062,1157
west virginia,wyoming,trump,6547,7353
wisconsin,adams,other,411,127
wisconsin,adams,the dem,3770,4329
wisconsin,adams,trump,5983,7362
wisconsin,ashland,other,499,115
wisconsin,ashland,the dem,4228,4801
wisconsin,ashland,trump,3302,3841
wisconsin,barron,other,1158,349
wisconsin,barron,the dem,7879,9194
wisconsin,barron,trump,13606,15803
wisconsin,bayfield,other,450,116
wisconsin,bayfield,the dem,4954,6147
wisconsin,bayfield,trump,4125,4617
wisconsin,brown,other,8416,2635
wisconsin,brown,the dem,53364,65511
wisconsin,brown,trump,67199,75871
wisconsin,buffalo,other,408,122
wisconsin,buffalo,the dem,2531,2860
wisconsin,buffalo,trump,4049,4834
wisconsin,burnett,other,383,110
wisconsin,burnett,the dem,2948,3569
wisconsin,burnett,trump,5412,6462
wisconsin,calumet,other,1656,502
wisconsin,calumet,the dem,9646,12116
wisconsin,calumet,trump,15348,18156
wisconsin,chippewa,other,1766,638
wisconsin,chippewa,the dem,11886,13983
wisconsin,chippewa,trump,17909,21317
wisconsin,clark,other,723,372
wisconsin,clark,the dem,4227,4524
wisconsin,clark,trump,8646,10002
wisconsin,columbia,other,2085,532
wisconsin,columbia,the dem,13526,16410
wisconsin,columbia,trump,14160,16927
wisconsin,crawford,other,475,122
wisconsin,crawford,the dem,3425,3953
wisconsin,crawford,trump,3844,4620
wisconsin,dane,other,21212,5806
wisconsin,dane,the dem,217526,260185
wisconsin,dane,trump,71279,78800
wisconsin,dodge,other,2454,725
wisconsin,dodge,the dem,13968,16356
wisconsin,dodge,trump,26643,31355
wisconsin,door,other,998,321
wisconsin,door,the dem,8026,10044
wisconsin,door,trump,8584,9752
wisconsin,douglas,other,1507,536
wisconsin,douglas,the dem,11345,13218
wisconsin,douglas,trump,9659,10923
wisconsin,dunn,other,1577,454
wisconsin,dunn,the dem,9026,9897
wisconsin,dunn,trump,11488,13173
wisconsin,eau claire,other,4280,1314
wisconsin,eau claire,the dem,27294,31620
wisconsin,eau claire,trump,23311,25341
wisconsin,florence,other,94,26
wisconsin,florence,the dem,666,781
wisconsin,florence,trump,1897,2133
wisconsin,fond du lac,other,2892,909
wisconsin,fond du lac,the dem,17391,20588
wisconsin,fond du lac,trump,31044,35754
wisconsin,forest,other,168,47
wisconsin,forest,the dem,1584,1721
wisconsin,forest,trump,2788,3285
wisconsin,grant,other,1926,468
wisconsin,grant,the dem,10046,10998
wisconsin,grant,trump,12349,14142
wisconsin,green,other,1170,386
wisconsin,green,the dem,9122,10851
wisconsin,green,trump,8693,10169
wisconsin,green lake,other,474,159
wisconsin,green lake,the dem,2701,3344
wisconsin,green lake,trump,6213,7168
wisconsin,iowa,other,782,255
wisconsin,iowa,the dem,6669,7828
wisconsin,iowa,trump,4809,5909
wisconsin,iron,other,134,39
wisconsin,iron,the dem,1273,1533
wisconsin,iron,trump,2090,2438
wisconsin,jackson,other,544,137
wisconsin,jackson,the dem,3821,4256
wisconsin,jackson,trump,4907,5791
wisconsin,jefferson,other,3175,867
wisconsin,jefferson,the dem,16561,19904
wisconsin,jefferson,trump,23410,27208
wisconsin,juneau,other,536,214
wisconsin,juneau,the dem,4073,4746
wisconsin,juneau,trump,7123,8749
wisconsin,kenosha,other,5280,1573
wisconsin,kenosha,the dem,35771,42193
wisconsin,kenosha,trump,36025,44972
wisconsin,kewaunee,other,519,192
wisconsin,kewaunee,the dem,3623,3976
wisconsin,kewaunee,trump,6616,7927
wisconsin,la crosse,other,4173,1354
wisconsin,la crosse,the dem,32406,37846
wisconsin,la crosse,trump,26389,28684
wisconsin,lafayette,other,397,87
wisconsin,lafayette,the dem,3288,3647
wisconsin,lafayette,trump,3977,4821
wisconsin,langlade,other,436,131
wisconsin,langlade,the dem,3260,3704
wisconsin,langlade,trump,6436,7330
wisconsin,lincoln,other,936,219
wisconsin,lincoln,the dem,5370,6261
wisconsin,lincoln,trump,8400,10017
wisconsin,manitowoc,other,2647,793
wisconsin,manitowoc,the dem,14506,16818
wisconsin,manitowoc,trump,23193,27218
wisconsin,marathon,other,4025,1319
wisconsin,marathon,the dem,26477,30808
wisconsin,marathon,trump,39013,44624
wisconsin,marinette,other,808,309
wisconsin,marinette,the dem,6243,7366
wisconsin,marinette,trump,12995,15304
wisconsin,marquette,other,370,107
wisconsin,marquette,the dem,2809,3239
wisconsin,marquette,trump,4714,5719
wisconsin,menominee,other,7,9
wisconsin,menominee,the dem,1003,1303
wisconsin,menominee,trump,269,278
wisconsin,milwaukee,other,25604,7344
wisconsin,milwaukee,the dem,288797,317270
wisconsin,milwaukee,trump,125846,134357
wisconsin,monroe,other,1270,403
wisconsin,monroe,the dem,7048,8433
wisconsin,monroe,trump,11352,13775
wisconsin,oconto,other,841,274
wisconsin,oconto,the dem,5884,6715
wisconsin,oconto,trump,13253,16226
wisconsin,oneida,other,1252,383
wisconsin,oneida,the dem,8104,10105
wisconsin,oneida,trump,11677,13671
wisconsin,outagamie,other,5897,1970
wisconsin,outagamie,the dem,38087,47667
wisconsin,outagamie,trump,49884,58385
wisconsin,ozaukee,other,3925,1057
wisconsin,ozaukee,the dem,20168,26517
wisconsin,ozaukee,trump,30430,33912
wisconsin,pepin,other,188,71
wisconsin,pepin,the dem,1345,1489
wisconsin,pepin,trump,2206,2584
wisconsin,pierce,other,1549,706
wisconsin,pierce,the dem,8382,9796
wisconsin,pierce,trump,11258,12815
wisconsin,polk,other,1364,390
wisconsin,polk,the dem,7570,9370
wisconsin,polk,trump,13815,16611
wisconsin,portage,other,2669,876
wisconsin,portage,the dem,18521,20428
wisconsin,portage,trump,17306,19299
wisconsin,price,other,346,120
wisconsin,price,the dem,2669,3032
wisconsin,price,trump,4562,5394
wisconsin,racine,other,5010,1813
wisconsin,racine,the dem,42512,50159
wisconsin,racine,trump,46611,54479
wisconsin,richland,other,455,148
wisconsin,richland,the dem,3577,3995
wisconsin,richland,trump,4023,4871
wisconsin,rock,other,5237,1564
wisconsin,rock,the dem,39343,46658
wisconsin,rock,trump,31488,37138
wisconsin,rusk,other,352,112
wisconsin,rusk,the dem,2171,2517
wisconsin,rusk,trump,4564,5257
wisconsin,sauk,other,1835,602
wisconsin,sauk,the dem,14692,18108
wisconsin,sauk,trump,14791,17493
wisconsin,sawyer,other,432,103
wisconsin,sawyer,the dem,3504,4498
wisconsin,sawyer,trump,5185,5909
wisconsin,shawano,other,953,311
wisconsin,shawano,the dem,6056,7131
wisconsin,shawano,trump,12742,15173
wisconsin,sheboygan,other,4241,1301
wisconsin,sheboygan,the dem,22956,27101
wisconsin,sheboygan,trump,32458,37609
wisconsin,taylor,other,497,336
wisconsin,taylor,the dem,2398,2693
wisconsin,taylor,trump,6589,7657
wisconsin,trempealeau,other,675,262
wisconsin,trempealeau,the dem,5636,6285
wisconsin,trempealeau,trump,7364,8833
wisconsin,vernon,other,865,248
wisconsin,vernon,the dem,6352,7457
wisconsin,vernon,trump,6996,8218
wisconsin,vilas,other,673,205
wisconsin,vilas,the dem,4770,5903
wisconsin,vilas,trump,8169,9261
wisconsin,walworth,other,3767,960
wisconsin,walworth,the dem,18706,22789
wisconsin,walworth,trump,28851,33851
wisconsin,washburn,other,460,177
wisconsin,washburn,the dem,3284,3867
wisconsin,washburn,trump,5404,6334
wisconsin,washington,other,5419,1183
wisconsin,washington,the dem,20855,26650
wisconsin,washington,trump,51729,60237
wisconsin,waukesha,other,17321,4441
wisconsin,waukesha,the dem,79200,103906
wisconsin,waukesha,trump,142521,159649
wisconsin,waupaca,other,1395,475
wisconsin,waupaca,the dem,8440,9703
wisconsin,waupaca,trump,16189,18952
wisconsin,waushara,other,538,164
wisconsin,waushara,the dem,3792,4388
wisconsin,waushara,trump,7669,9016
wisconsin,winnebago,other,6642,2176
wisconsin,winnebago,the dem,37054,44060
wisconsin,winnebago,trump,43448,47796
wisconsin,wood,other,2065,625
wisconsin,wood,the dem,14232,16365
wisconsin,wood,trump,21503,24308
wyoming,albany,other,2568,1073
wyoming,albany,the dem,6890,9092
wyoming,albany,trump,7602,8579
wyoming,big horn,other,646,190
wyoming,big horn,the dem,604,788
wyoming,big horn,trump,4067,4806
wyoming,campbell,other,1097,825
wyoming,campbell,the dem,1324,1935
wyoming,campbell,trump,15778,16975
wyoming,carbon,other,686,265
wyoming,carbon,the dem,1279,1427
wyoming,carbon,trump,4409,5014
wyoming,converse,other,466,232
wyoming,converse,the dem,668,861
wyoming,converse,trump,5520,5917
wyoming,crook,other,205,114
wyoming,crook,the dem,273,378
wyoming,crook,trump,3348,3651
wyoming,fremont,other,1656,708
wyoming,fremont,the dem,4200,5519
wyoming,fremont,trump,11167,12007
wyoming,goshen,other,454,191
wyoming,goshen,the dem,924,1203
