,precinct,office,party_detailed,party_simplified,mode,votes,county_name,jurisdiction_name,jurisdiction_fips,candidate,district,dataverse,state,writein,state_po,state_cen,state_ic,date,readme_check,magnitude
696189,PRECINCT 016,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,TOTAL,-1,CURRY,CURRY,35009,JO JORGENSEN,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696190,PRECINCT 016,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,TOTAL,-1,DONA ANA,DONA ANA,35013,JO JORGENSEN,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696191,PRECINCT 016,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,TOTAL,-1,LEA,LEA,35025,JO JORGENSEN,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696192,PRECINCT 016,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,TOTAL,-1,LINCOLN,LINCOLN,35027,JO JORGENSEN,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696193,PRECINCT 016,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,TOTAL,-1,LUNA,LUNA,35029,JO JORGENSEN,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696194,PRECINCT 016,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,TOTAL,-1,SANTA FE,SANTA FE,35049,JO JORGENSEN,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696195,PRECINCT 016,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,TOTAL,-1,SOCORRO,SOCORRO,35053,JO JORGENSEN,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696196,PRECINCT 016,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,TOTAL,-1,TAOS,TAOS,35055,JO JORGENSEN,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696197,PRECINCT 016,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,TOTAL,-1,TORRANCE,TORRANCE,35057,JO JORGENSEN,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696200,PRECINCT 016,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,CHAVES,CHAVES,35005,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696201,PRECINCT 016,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,CIBOLA,CIBOLA,35006,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696202,PRECINCT 016,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,CURRY,CURRY,35009,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696203,PRECINCT 016,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,DONA ANA,DONA ANA,35013,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696204,PRECINCT 016,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,GRANT,GRANT,35017,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696205,PRECINCT 016,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,LEA,LEA,35025,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696206,PRECINCT 016,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,LINCOLN,LINCOLN,35027,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696207,PRECINCT 016,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,LUNA,LUNA,35029,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696208,PRECINCT 016,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,SANTA FE,SANTA FE,35049,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696209,PRECINCT 016,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,SOCORRO,SOCORRO,35053,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696210,PRECINCT 016,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,TAOS,TAOS,35055,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696211,PRECINCT 016,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,TORRANCE,TORRANCE,35057,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696212,PRECINCT 016,US PRESIDENT,GREEN,OTHER,TOTAL,-1,CHAVES,CHAVES,35005,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696213,PRECINCT 016,US PRESIDENT,GREEN,OTHER,TOTAL,-1,CIBOLA,CIBOLA,35006,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696214,PRECINCT 016,US PRESIDENT,GREEN,OTHER,TOTAL,-1,CURRY,CURRY,35009,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696215,PRECINCT 016,US PRESIDENT,GREEN,OTHER,TOTAL,-1,DONA ANA,DONA ANA,35013,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696216,PRECINCT 016,US PRESIDENT,GREEN,OTHER,TOTAL,-1,GRANT,GRANT,35017,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696217,PRECINCT 016,US PRESIDENT,GREEN,OTHER,TOTAL,-1,LEA,LEA,35025,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696218,PRECINCT 016,US PRESIDENT,GREEN,OTHER,TOTAL,-1,LINCOLN,LINCOLN,35027,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696219,PRECINCT 016,US PRESIDENT,GREEN,OTHER,TOTAL,-1,LUNA,LUNA,35029,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696220,PRECINCT 016,US PRESIDENT,GREEN,OTHER,TOTAL,-1,SANTA FE,SANTA FE,35049,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696221,PRECINCT 016,US PRESIDENT,GREEN,OTHER,TOTAL,-1,SOCORRO,SOCORRO,35053,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696222,PRECINCT 016,US PRESIDENT,GREEN,OTHER,TOTAL,-1,TAOS,TAOS,35055,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696223,PRECINCT 016,US PRESIDENT,GREEN,OTHER,TOTAL,-1,TORRANCE,TORRANCE,35057,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696224,PRECINCT 016,US PRESIDENT,CONSTITUTION,OTHER,TOTAL,-1,CHAVES,CHAVES,35005,"SHEILA ""SAMM"" TITTLE AND DAVID CARL SANDIGE",STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696225,PRECINCT 016,US PRESIDENT,CONSTITUTION,OTHER,TOTAL,-1,CIBOLA,CIBOLA,35006,"SHEILA ""SAMM"" TITTLE AND DAVID CARL SANDIGE",STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696226,PRECINCT 016,US PRESIDENT,CONSTITUTION,OTHER,TOTAL,-1,CURRY,CURRY,35009,"SHEILA ""SAMM"" TITTLE AND DAVID CARL SANDIGE",STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696227,PRECINCT 016,US PRESIDENT,CONSTITUTION,OTHER,TOTAL,-1,DONA ANA,DONA ANA,35013,"SHEILA ""SAMM"" TITTLE AND DAVID CARL SANDIGE",STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696228,PRECINCT 016,US PRESIDENT,CONSTITUTION,OTHER,TOTAL,-1,GRANT,GRANT,35017,"SHEILA ""SAMM"" TITTLE AND DAVID CARL SANDIGE",STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696229,PRECINCT 016,US PRESIDENT,CONSTITUTION,OTHER,TOTAL,-1,LEA,LEA,35025,"SHEILA ""SAMM"" TITTLE AND DAVID CARL SANDIGE",STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696230,PRECINCT 016,US PRESIDENT,CONSTITUTION,OTHER,TOTAL,-1,LINCOLN,LINCOLN,35027,"SHEILA ""SAMM"" TITTLE AND DAVID CARL SANDIGE",STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696231,PRECINCT 016,US PRESIDENT,CONSTITUTION,OTHER,TOTAL,-1,LUNA,LUNA,35029,"SHEILA ""SAMM"" TITTLE AND DAVID CARL SANDIGE",STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696232,PRECINCT 016,US PRESIDENT,CONSTITUTION,OTHER,TOTAL,-1,SANTA FE,SANTA FE,35049,"SHEILA ""SAMM"" TITTLE AND DAVID CARL SANDIGE",STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696233,PRECINCT 016,US PRESIDENT,CONSTITUTION,OTHER,TOTAL,-1,SOCORRO,SOCORRO,35053,"SHEILA ""SAMM"" TITTLE AND DAVID CARL SANDIGE",STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696234,PRECINCT 016,US PRESIDENT,CONSTITUTION,OTHER,TOTAL,-1,TAOS,TAOS,35055,"SHEILA ""SAMM"" TITTLE AND DAVID CARL SANDIGE",STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696235,PRECINCT 016,US PRESIDENT,CONSTITUTION,OTHER,TOTAL,-1,TORRANCE,TORRANCE,35057,"SHEILA ""SAMM"" TITTLE AND DAVID CARL SANDIGE",STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696260,PRECINCT 017,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,TOTAL,-1,CHAVES,CHAVES,35005,JO JORGENSEN,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696261,PRECINCT 017,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,TOTAL,-1,CIBOLA,CIBOLA,35006,JO JORGENSEN,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696262,PRECINCT 017,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,TOTAL,-1,GRANT,GRANT,35017,JO JORGENSEN,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696263,PRECINCT 017,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,TOTAL,-1,LEA,LEA,35025,JO JORGENSEN,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696264,PRECINCT 017,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,TOTAL,-1,LINCOLN,LINCOLN,35027,JO JORGENSEN,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696265,PRECINCT 017,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,TOTAL,-1,LUNA,LUNA,35029,JO JORGENSEN,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696266,PRECINCT 017,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,TOTAL,-1,SANTA FE,SANTA FE,35049,JO JORGENSEN,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696267,PRECINCT 017,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,TOTAL,-1,SOCORRO,SOCORRO,35053,JO JORGENSEN,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696272,PRECINCT 017,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,CHAVES,CHAVES,35005,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696273,PRECINCT 017,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,CIBOLA,CIBOLA,35006,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696274,PRECINCT 017,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,CURRY,CURRY,35009,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696275,PRECINCT 017,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,DONA ANA,DONA ANA,35013,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696276,PRECINCT 017,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,GRANT,GRANT,35017,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696277,PRECINCT 017,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,LEA,LEA,35025,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696278,PRECINCT 017,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,LINCOLN,LINCOLN,35027,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696279,PRECINCT 017,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,LUNA,LUNA,35029,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696280,PRECINCT 017,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,SANTA FE,SANTA FE,35049,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696281,PRECINCT 017,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,SOCORRO,SOCORRO,35053,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696282,PRECINCT 017,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,TAOS,TAOS,35055,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696283,PRECINCT 017,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,TORRANCE,TORRANCE,35057,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696284,PRECINCT 017,US PRESIDENT,GREEN,OTHER,TOTAL,-1,CHAVES,CHAVES,35005,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696285,PRECINCT 017,US PRESIDENT,GREEN,OTHER,TOTAL,-1,CURRY,CURRY,35009,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696286,PRECINCT 017,US PRESIDENT,GREEN,OTHER,TOTAL,-1,DONA ANA,DONA ANA,35013,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696287,PRECINCT 017,US PRESIDENT,GREEN,OTHER,TOTAL,-1,GRANT,GRANT,35017,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696288,PRECINCT 017,US PRESIDENT,GREEN,OTHER,TOTAL,-1,LEA,LEA,35025,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696289,PRECINCT 017,US PRESIDENT,GREEN,OTHER,TOTAL,-1,LINCOLN,LINCOLN,35027,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696290,PRECINCT 017,US PRESIDENT,GREEN,OTHER,TOTAL,-1,LUNA,LUNA,35029,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696291,PRECINCT 017,US PRESIDENT,GREEN,OTHER,TOTAL,-1,SANTA FE,SANTA FE,35049,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696292,PRECINCT 017,US PRESIDENT,GREEN,OTHER,TOTAL,-1,SOCORRO,SOCORRO,35053,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696296,PRECINCT 017,US PRESIDENT,CONSTITUTION,OTHER,TOTAL,-1,CHAVES,CHAVES,35005,"SHEILA ""SAMM"" TITTLE AND DAVID CARL SANDIGE",STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696297,PRECINCT 017,US PRESIDENT,CONSTITUTION,OTHER,TOTAL,-1,CIBOLA,CIBOLA,35006,"SHEILA ""SAMM"" TITTLE AND DAVID CARL SANDIGE",STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696298,PRECINCT 017,US PRESIDENT,CONSTITUTION,OTHER,TOTAL,-1,CURRY,CURRY,35009,"SHEILA ""SAMM"" TITTLE AND DAVID CARL SANDIGE",STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696299,PRECINCT 017,US PRESIDENT,CONSTITUTION,OTHER,TOTAL,-1,DONA ANA,DONA ANA,35013,"SHEILA ""SAMM"" TITTLE AND DAVID CARL SANDIGE",STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696300,PRECINCT 017,US PRESIDENT,CONSTITUTION,OTHER,TOTAL,-1,GRANT,GRANT,35017,"SHEILA ""SAMM"" TITTLE AND DAVID CARL SANDIGE",STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696301,PRECINCT 017,US PRESIDENT,CONSTITUTION,OTHER,TOTAL,-1,LEA,LEA,35025,"SHEILA ""SAMM"" TITTLE AND DAVID CARL SANDIGE",STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696302,PRECINCT 017,US PRESIDENT,CONSTITUTION,OTHER,TOTAL,-1,LINCOLN,LINCOLN,35027,"SHEILA ""SAMM"" TITTLE AND DAVID CARL SANDIGE",STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696303,PRECINCT 017,US PRESIDENT,CONSTITUTION,OTHER,TOTAL,-1,LUNA,LUNA,35029,"SHEILA ""SAMM"" TITTLE AND DAVID CARL SANDIGE",STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696304,PRECINCT 017,US PRESIDENT,CONSTITUTION,OTHER,TOTAL,-1,SANTA FE,SANTA FE,35049,"SHEILA ""SAMM"" TITTLE AND DAVID CARL SANDIGE",STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696305,PRECINCT 017,US PRESIDENT,CONSTITUTION,OTHER,TOTAL,-1,SOCORRO,SOCORRO,35053,"SHEILA ""SAMM"" TITTLE AND DAVID CARL SANDIGE",STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696306,PRECINCT 017,US PRESIDENT,CONSTITUTION,OTHER,TOTAL,-1,TAOS,TAOS,35055,"SHEILA ""SAMM"" TITTLE AND DAVID CARL SANDIGE",STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696307,PRECINCT 017,US PRESIDENT,CONSTITUTION,OTHER,TOTAL,-1,TORRANCE,TORRANCE,35057,"SHEILA ""SAMM"" TITTLE AND DAVID CARL SANDIGE",STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696330,PRECINCT 018,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,TOTAL,-1,CIBOLA,CIBOLA,35006,JO JORGENSEN,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696331,PRECINCT 018,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,TOTAL,-1,DONA ANA,DONA ANA,35013,JO JORGENSEN,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696332,PRECINCT 018,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,TOTAL,-1,GRANT,GRANT,35017,JO JORGENSEN,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696333,PRECINCT 018,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,TOTAL,-1,LEA,LEA,35025,JO JORGENSEN,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696334,PRECINCT 018,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,TOTAL,-1,LINCOLN,LINCOLN,35027,JO JORGENSEN,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696340,PRECINCT 018,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,CIBOLA,CIBOLA,35006,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696341,PRECINCT 018,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,CURRY,CURRY,35009,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696342,PRECINCT 018,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,DONA ANA,DONA ANA,35013,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696343,PRECINCT 018,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,GRANT,GRANT,35017,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696344,PRECINCT 018,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,LEA,LEA,35025,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696345,PRECINCT 018,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,LINCOLN,LINCOLN,35027,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696346,PRECINCT 018,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,SANTA FE,SANTA FE,35049,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696347,PRECINCT 018,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,SOCORRO,SOCORRO,35053,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696348,PRECINCT 018,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,TAOS,TAOS,35055,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696349,PRECINCT 018,US PRESIDENT,SOCIALISM,OTHER,TOTAL,-1,TORRANCE,TORRANCE,35057,GLORIA LA RIVA,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696350,PRECINCT 018,US PRESIDENT,GREEN,OTHER,TOTAL,-1,CIBOLA,CIBOLA,35006,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696351,PRECINCT 018,US PRESIDENT,GREEN,OTHER,TOTAL,-1,CURRY,CURRY,35009,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696352,PRECINCT 018,US PRESIDENT,GREEN,OTHER,TOTAL,-1,DONA ANA,DONA ANA,35013,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696353,PRECINCT 018,US PRESIDENT,GREEN,OTHER,TOTAL,-1,GRANT,GRANT,35017,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696354,PRECINCT 018,US PRESIDENT,GREEN,OTHER,TOTAL,-1,LEA,LEA,35025,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696355,PRECINCT 018,US PRESIDENT,GREEN,OTHER,TOTAL,-1,LINCOLN,LINCOLN,35027,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
696356,PRECINCT 018,US PRESIDENT,GREEN,OTHER,TOTAL,-1,SANTA FE,SANTA FE,35049,HOWIE HAWKINS,STATEWIDE,PRESIDENT,NEW MEXICO,FALSE,NM,85,66,2020-11-03,TRUE,1
